"MFRBlockHz","tf_MedIsi","tf_Entropy","tf_CV2Mean","tf_LvR","Sample","Unit","RespPk","RespGo","RespGr","RespMF","RespMLI","wf_RiseTime","wf_PosDecayTime","wf_FallTime","wf_NegDecayTime","wf_MaxAmpNorm","wf_Duration","wf_PosHwDuration","wf_NegHwDuration","wf_Onset","wf_End","wf_Crossing","wf_Pk10","wf_Pk90","wf_Pk50","wf_PkTrRatio","wf_DepolarizationSlope","wf_RepolarizationSlope","wf_RecoverySlope","Cluster"
8.93,0.065,5.486,0.619,8.632,"19-11-04_YC036",287,0,0,0,0,0,0.056312942,0.129454431,0.110115994,0.143439999,0.3012831,0.3,0.279912834,0.18,-0.0037809,0.015558971,-0.00319593,0.030128309,0.271154782,0.150641546,0.301,-9.26308067,5.385307363,-0.889093663,1
7.14,0.104,6.303,0.672,5.96,"19-11-04_YC036",289,0,0,0,0,0,0.073169572,0.086823235,0.130326649,0.145401137,0.3464531,0.26,0.145651508,0.17,-0.016186744,0.007156245,0.001708982,0.03464531,0.31180779,0.17322655,0.346,-16.63358715,6.08906774,-1.387056349,1
4.15,0.034,3.879,1.156,53.116,"19-11-04_YC036",295,0,0,0,0,0,0.041414445,0.076917963,0.071827083,0.080783442,0.3807557,0.17,0.115260754,0.1,-0.014429511,0.013098229,-0.00627807,0.038075569,0.342680123,0.190377846,0.381,-9.754556095,10.36531485,-1.485784044,2
36.75,0.028,4.946,0.692,19.852,"19-11-04_YC036",301,0,0,0,0,0,0.065,0.024106998,0.058253626,0.100226815,0.41723242,0.13,0.03,0.16,0.013110156,-0.14122565,-0.001600612,0.041723242,0.375509182,0.208616212,0.417,-14.01369055,3.732362727,-1.340436736,2
38.71,0.027,5.22,0.606,16.395,"19-11-04_YC036",305,0,0,0,0,0,0.05,0.035989096,0.15,0.15,0.4176251,0.1,0.13,0.13,0.009395297,0.08180039,0,0.04176251,0.375862589,0.20881255,0.418,-13.23029868,5.860674278,-0.934309395,2
23.34,0.031,5.516,0.67,22.432,"19-11-04_YC036",32,0,0,0,0,0,0.038932332,0.085083623,0.086164927,0.096051328,0.23233956,0.2,0.237901687,0.1,-0.011718699,0.010446488,-0.00127247,0.023233956,0.209105605,0.11616978,0.232,-9.624708322,7.465438892,-0.683762002,1
0.36,0.145,4.684,1.026,17.138,"19-11-04_YC036",327,0,0,0,0,0,0.066569115,0.113796844,0.089646499,0.099428183,0.4718564,0.23,0.269257333,0.14,-0.024954345,0.021335902,-0.000718754,0.047185639,0.424670747,0.235928193,0.472,-8.166961115,7.501307078,-1.254178757,1
14.53,0.037,5.17,0.891,38.205,"19-11-04_YC036",339,0,0,0,0,0,0.037582226,0.076171505,0.073287583,0.081187913,0.28739342,0.17,0.142968764,0.1,-0.003285853,0.01643147,-0.00261198,0.028739342,0.258654079,0.14369671,0.287,-10.02005716,9.78096062,-1.085857211,2
6.59,0.058,4.97,0.969,24.94,"19-11-04_YC036",345,0,0,0,0,0,0.065,0.043361777,0.195,0.195,0.42105308,0.13,0.1,0.16,0.055816468,-0.07166691,-0.010543963,0.042105308,0.378947774,0.210526541,0.421,-11.42250305,5.858985412,-0.788864153,2
24.53,0.018,5.552,1.074,83.978,"19-11-04_YC036",348,0,0,0,0,0,0.065,0.039703177,0.035920688,0.086348539,0.5747249,0.13,0.1,0.1,0.0377249,0.028594777,-0.011649113,0.057472491,0.517252421,0.287362456,0.575,-16.32073586,11.10408392,-1.399319876,2
13.02,0.04,4.496,0.886,32.953,"19-11-04_YC036",349,0,0,0,0,0,0.033821392,0.085025119,0.076353656,0.099249006,0.2809268,0.2,0.135779779,0.14,-0.009050193,0.018943377,-0.022749032,0.028092679,0.252834114,0.140463397,0.281,-8.076882455,8.56852533,-1.088983879,2
12.29,0.041,5.515,0.957,34.333,"19-11-04_YC036",351,0,0,0,0,0,0.085,0.073772233,0.040509712,0.092218156,1.1213415,0.17,0.1,0.13,0.033847753,-0.103698425,0.036911162,0.112134147,1.00920732,0.560670733,1.121,-17.54150342,3.277355999,-0.328782784,2
21.64,0.033,6.534,0.942,49.345,"19-11-04_YC036",352,0,0,0,0,0,0.049751159,0.100144825,0.074312808,0.119161876,0.41213518,0.24,0.176587185,0.15,-0.018246295,0.012732883,-0.017492279,0.041213518,0.370921665,0.206067592,0.412,-11.14698998,7.669996751,-1.785329594,2
16.09,0.035,5.906,0.97,46.895,"19-11-04_YC036",355,0,0,0,0,0,0.04124389,0.093926661,0.079147451,0.116319218,0.3650602,0.23,0.115045248,0.145,-0.056454387,-0.000172117,0.031469875,0.036506021,0.328554189,0.182530105,0.365,-8.540945471,7.620209277,-1.850356904,2
36.89,0.021,6.477,0.683,38.181,"19-11-04_YC036",358,0,0,0,0,0,0.049584107,0.088404483,0.083802464,0.122442323,0.4188478,0.23,0.148469264,0.17,-0.022340124,-0.041185718,0.007124011,0.04188478,0.376963019,0.2094239,0.419,-9.833673712,1.329181592,-1.731530153,1
22.62,0.032,6.517,0.835,49.762,"19-11-04_YC036",371,0,0,0,0,0,0.05,0.042217783,0.05,0.05,0.76789385,0.1,0.13,0.1,0.109746896,0.17002097,0,0.076789385,0.691104466,0.383946925,0.768,-19.54015538,12.10501792,-1.001184862,1
16.17,0.074,5.852,0.997,28.062,"19-11-04_YC036",377,0,0,0,0,0,0.065,0.047537742,0.195,0.195,0.53871393,0.13,0.13,0.17,0.08497376,-0.058727033,-0.016863634,0.053871393,0.484842539,0.269356966,0.539,-14.2553247,5.73504018,-0.861269856,2
9.18,0.067,5.739,0.791,13.483,"19-11-04_YC036",38,0,0,0,0,0,0.052470774,0.104934305,0.090303311,0.100635322,0.23079023,0.23,0.215819667,0.1,-0.014100617,0.011255488,0.007176113,0.023079023,0.207711205,0.115395114,0.231,-9.897726127,6.235876873,-0.77588096,1
1.27,0.197,5.239,1.188,16.199,"19-11-04_YC036",417,0,0,0,0,0,0.05,0.021772303,0.05,0.05,0.46430075,0.1,0.03,0.14,0.014332333,0.0705861,0,0.046430075,0.417870677,0.232150376,0.464,-19.88167628,3.834494689,-0.515132162,1
4.25,0.07,4.204,0.826,16.477,"19-11-04_YC036",433,0,0,0,0,0,0.018573693,0.047639115,0.071032432,0.080584953,0.15147328,0.14,0.188446182,0.07,-0.011959351,0.00756141,-0.028534446,0.015147328,0.136325955,0.075736642,0.151,-8.153673071,10.84914387,-0.613364678,2
19.91,0.035,6.209,0.835,38.235,"19-11-04_YC036",434,0,0,0,0,0,0.039610023,0.072464137,0.05267806,0.076553614,0.6496054,0.16,0.139477131,0.12,0.015812557,0.034314763,-0.010645913,0.064960539,0.584644854,0.324802697,0.65,-8.910477309,13.12411346,-2.550884984,2
14.5,0.04,4.604,0.879,34.866,"19-11-04_YC036",435,0,0,0,0,0,0.035196151,0.079482953,0.062202743,0.081515158,0.61240745,0.17,0.147258875,0.115,-0.02704282,0.030231515,-0.008693634,0.061240745,0.551166701,0.306203723,0.612,-9.447887644,12.84921246,-2.318892547,2
11.93,0.063,5.202,0.612,9.109,"19-11-04_YC036",447,0,0,0,0,0,0.035,0.01560952,0.119,0.119,0.38768744,0.07,0.07,0.14,0.014705882,0.13019031,0,0.038768744,0.3489187,0.193843722,0.388,-24.83660181,6.87475979,-1.016040881,1
2.28,0.154,4.846,1.464,17.362,"19-11-04_YC036",45,0,0,0,0,0,0.104249387,0.146818882,0.110294762,0.121321068,0.3433227,0.3,0.315209475,0.14,-0.016562358,0.016307035,-0.002625272,0.034332269,0.308990425,0.171661347,0.343,-9.993719338,4.895143514,-0.959620242,2
4.44,0.071,4.21,0.981,20.423,"19-11-04_YC036",452,0,0,0,0,0,0.07,0.054243624,0.031937288,0.082454,0.7413333,0.14,0.1,0.13,0.045333333,0.005333333,-0.007280787,0.074133331,0.667199975,0.370666653,0.741,-18.18447474,8.552869457,-1.386223226,2
11.96,0.041,5.44,0.892,33.34,"19-11-04_YC036",454,0,0,0,0,0,0.031860094,0.083510143,0.074592175,0.099245058,0.29751173,0.2,0.137843699,0.1,-0.023420218,0.026528914,-0.005879136,0.029751173,0.267760554,0.148755863,0.298,-8.444744212,8.380788474,-1.17644576,2
9.34,0.04,4.148,0.902,34.43,"19-11-04_YC036",471,0,0,0,0,0,0.034630971,0.068480952,0.073894173,0.085924354,0.28658623,0.17,0.092912368,0.1,-0.002968403,-0.004466639,-0.013631315,0.028658623,0.257927603,0.143293113,0.287,-9.760133971,9.252458441,-1.28819248,2
1.79,0.322,6.283,1.025,8.884,"19-11-04_YC036",65,0,0,0,0,0,0.062548459,0.115522055,0.084539306,0.092797979,0.25602117,0.23,0.218776577,0.1,-0.020767812,0.013264222,0.003065598,0.025602117,0.230419055,0.128010586,0.256,-9.48148496,6.201463846,-0.815114814,1
69.86,0.014,5.687,0.479,21.44,"19-11-04_YC036",68,0,0,0,0,0,0.063940771,0.099068999,0.054534547,0.059983227,0.59628075,0.17,0.161045533,0.06,-0.005916784,0.032008,-0.029491011,0.059628075,0.536652678,0.298140377,0.596,-10.66631254,11.69115444,-2.1057993,2
29.53,0.013,4.972,0.948,84.864,"19-11-04_YC036",70,0,0,0,0,0,0.035,0.035867177,0.035,0.035,0.4926116,0.07,0.06,0.1,0.022692937,0.04199364,0,0.049261159,0.443350428,0.246305794,0.493,-13.73432825,10.07255327,-1.108968769,2
7,0.066,4.691,0.588,6.326,"19-11-04_YC036",74,0,0,0,0,0,0.04631034,0.078997842,0.094252462,0.105965609,0.35178044,0.2,0.217972584,0.14,-0.006150412,0.019215904,0.005360214,0.035178044,0.3166024,0.175890222,0.352,-10.33751488,8.055187019,-1.281418866,1
12.42,0.054,6.055,0.695,14.564,"19-11-04_YC036",78,0,0,0,0,0,0.041643053,0.053012143,0.059613191,0.068741082,0.6989917,0.13,0.140974239,0.06,0.014364508,0.027019778,0.004346989,0.069899172,0.629092544,0.349495858,0.699,-14.72628286,10.95543305,-2.712288388,1
5.42,0.078,5.92,1.25,55.605,"19-11-04_YC036",81,0,0,0,0,0,0.051134029,0.086143745,0.064360344,0.070616267,0.32890972,0.17,0.179541935,0.1,-0.018410338,0.020245297,-0.016420879,0.032890972,0.296018752,0.164454862,0.329,-9.763847588,9.867405747,-1.213693766,2
14.73,0.045,5.776,1.017,50.099,"19-11-04_YC036",83,0,0,0,0,0,0.065,0.0625802,0.030403208,0.062188524,0.3935482,0.13,0.06,0.1,0.023623452,-0.013461104,-0.046742115,0.039354819,0.354193372,0.196774095,0.394,-13.48633021,8.821033691,-1.039045192,2
9.58,0.044,5.938,0.666,11.242,"19-11-04_YC036",9,0,0,0,0,0,0.117305495,0.179393709,0.140355774,0.161185694,0.5203928,0.37,0.351672906,0.2,-0.027940175,0.023643253,-0.009089705,0.052039278,0.468353498,0.260196388,0.52,-6.888689685,4.763178082,-1.204062407,1
3.36,0.134,5.526,0.743,5.162,"19-11-04_YC036",96,0,0,0,0,0,0.08,0.066390344,0.051465328,0.088664185,0.83156806,0.16,0.07,0.13,0.052435152,0.019815829,-0.055117401,0.083156806,0.748411256,0.415784031,0.832,-14.78737384,4.315775717,-0.502516045,2
3.36,0.134,5.526,0.743,5.162,"19-11-04_YC036",97,0,0,0,0,0,0.07,0.065084741,0.07,0.07,0.5979144,0.14,0.07,0.14,0.020964025,0.025993032,-0.010283106,0.05979144,0.538122958,0.298957199,0.598,-13.34309715,5.179987449,-0.779804498,2
3.77,0.151,6.177,1.063,16.975,"19-11-11_YC040",107,0,0,0,0,0,0.074349356,0.1201553,0.110618174,0.153643735,0.46957752,0.3,0.227488532,0.17,-0.0747928,0.030321408,0.008459236,0.046957752,0.422619769,0.234788761,0.47,-7.645978979,6.241216958,-1.581885598,1
99.55,0.005,1.987,0.348,27.357,"19-11-11_YC040",130,0,0,0,0,0,0.064881898,0.13132678,0.098733329,0.11447002,0.40810117,0.27,0.361303881,0.2,-0.058899924,0.021992031,0.033059473,0.040810117,0.367291054,0.204050586,0.408,-3.883709476,7.542907553,-0.848198399,2
124.16,0.005,4.24,0.335,28.946,"19-11-11_YC040",133,0,0,0,0,0,0.051398945,0.125725589,0.10306069,0.147178459,0.32781693,0.3,0.339571848,0.17,-0.092254415,0.013773987,0.02589817,0.032781693,0.29503524,0.163908467,0.328,-6.991163985,6.537353879,-0.722282859,2
101.83,0.005,3.191,0.326,26.355,"19-11-11_YC040",150,0,0,0,0,0,0.048778706,0.098969165,0.086759246,0.111779577,0.40311825,0.23,0.322562016,0.14,-0.024671612,0.019088132,0.019789178,0.040311825,0.362806427,0.201559126,0.403,-7.773185778,8.545356964,-0.854561209,2
34.85,0.006,2.674,0.433,23.714,"19-11-11_YC040",151,0,0,0,0,0,0.088884757,0.154323052,0.132029074,0.188964219,0.50773525,0.37,0.368713829,0.2,-0.02112439,0.026392769,0.01088023,0.050773525,0.456961727,0.253867626,0.508,-8.388792544,5.380826268,-0.980817514,2
25.1,0.025,6.005,0.807,42.241,"19-11-11_YC040",155,0,0,0,0,0,0.039449189,0.076460164,0.072927135,0.080652748,0.29130152,0.17,0.176888608,0.1,0.005007062,0.009901707,-0.00322271,0.029130152,0.262171367,0.145650759,0.291,-11.83230196,11.31190841,-0.963352205,1
21.8,0.027,5.879,0.808,38.089,"19-11-11_YC040",157,0,0,0,0,0,0.065,0.038752246,0.065,0.065,0.41437623,0.13,0.1,0.1,0.017264908,0.042731483,-0.012311874,0.041437623,0.372938606,0.207188115,0.414,-13.59227127,9.934571766,-0.821575879,1
80.42,0.006,2.886,0.371,22.752,"19-11-11_YC040",169,0,0,0,0,0,0.063757119,0.12592193,0.116049794,0.150917211,0.347074,0.3,0.341272316,0.23,-0.106391996,0.019493442,0.002647156,0.0347074,0.312366602,0.173537001,0.347,-3.27544626,6.310823739,-0.775422596,2
28.81,0.025,6.508,0.71,33.979,"19-11-11_YC040",17,0,0,0,0,0,0.065,0.047257131,0.065,0.065,0.4534976,0.13,0.1,0.14,-0.014916925,-0.042679083,-0.017657722,0.045349759,0.40814783,0.226748794,0.453,-13.08419815,8.469235117,-1.494036125,1
32.01,0.009,3.022,0.577,27.368,"19-11-11_YC040",182,0,0,0,0,0,0.045271195,0.106299635,0.089428772,0.103736295,0.3287054,0.23,0.35337711,0.17,-0.018761199,0.014470607,0.014807359,0.03287054,0.29583486,0.1643527,0.329,-6.633397012,8.832459048,-0.732499623,2
105.28,0.005,3.034,0.278,17.843,"19-11-11_YC040",183,0,0,0,0,0,0.075541285,0.161291532,0.127903663,0.179555018,0.37969232,0.37,0.430567589,0.2,-0.067267075,0.019260911,0.017020041,0.037969232,0.341723084,0.189846158,0.38,-4.535452354,5.323435097,-0.69525895,2
54.13,0.009,3.441,0.506,26.811,"19-11-11_YC040",188,0,0,0,0,0,0.040369895,0.099734009,0.0871563,0.110296681,0.31833243,0.23,0.330966166,0.14,-0.020859247,0.015629191,0.019335645,0.031833243,0.28649919,0.159166217,0.318,-8.156157747,8.597550115,-0.757079965,2
90.06,0.007,3.522,0.35,20.815,"19-11-11_YC040",194,0,0,0,0,0,0.038686367,0.084828719,0.086836838,0.128058906,0.31750506,0.23,0.332795614,0.17,-0.02118463,0.015452241,-0.005193866,0.031750506,0.285754555,0.158752531,0.318,-8.491240006,7.399407837,-0.705739121,2
15,0.017,4.244,0.852,49.356,"19-11-11_YC040",196,0,0,0,0,0,0.031227554,0.083995254,0.088526504,0.138855548,0.2313903,0.24,0.233349533,0.16,0.002521032,0.009066671,-0.031012026,0.02313903,0.208251268,0.115695149,0.231,-8.977695636,6.999472619,-0.749229405,2
93.44,0.006,4.03,0.382,27.514,"19-11-11_YC040",203,0,0,0,0,0,0.068046979,0.154444809,0.113602952,0.159831646,0.4225439,0.34,0.380680161,0.23,-0.10629952,0.018579463,0.020558179,0.042254391,0.380289522,0.211271957,0.423,-3.822209574,6.103847424,-0.890348141,2
105.39,0.006,4.784,0.484,47.197,"19-11-11_YC040",205,0,0,0,0,0,0.094578068,0.147742268,0.162076637,0.251546204,0.42938355,0.43,0.397660649,0.33,-0.12021151,0.021810487,-0.000985514,0.042938355,0.386445192,0.214691773,0.429,-3.284685571,4.16813901,-0.792195427,2
63.14,0.008,4.006,0.639,56.563,"19-11-11_YC040",208,0,0,0,0,0,0.09711272,0.136397199,0.139294218,0.19967429,0.56217915,0.36,0.379532952,0.37,-0.20423937,0.034683943,-0.003734056,0.056217915,0.505961233,0.281089574,0.562,-1.331752947,5.269032602,-1.106736635,2
56.22,0.005,3.035,0.457,31.389,"19-11-11_YC040",212,0,0,0,0,0,0.133364832,0.215672802,0.201576414,0.251368724,0.61186206,0.5,0.490364207,0.34,-0.10001124,0.028606733,-0.009118085,0.061186206,0.550675857,0.305931032,0.612,-2.857251517,4.066333214,-0.949193492,2
77.76,0.007,4.764,0.572,47.589,"19-11-11_YC040",218,0,0,0,0,0,0.069964672,0.123927986,0.102087857,0.122481778,0.4979548,0.27,0.344074114,0.17,-0.054079108,0.023813622,0.017347406,0.049795479,0.448159307,0.248977393,0.498,-4.515194174,7.44573012,-1.088385526,2
74.9,0.006,4.353,0.521,40.073,"19-11-11_YC040",219,0,0,0,0,0,0.076458878,0.160658155,0.137552013,0.176700009,0.33422962,0.37,0.41555134,0.27,-0.114969455,0.017184554,0.016504955,0.033422962,0.300806656,0.167114809,0.334,-3.053422735,5.081341996,-0.618045503,2
26.6,0.016,5.189,0.745,39.253,"19-11-11_YC040",220,0,0,0,0,0,0.070115989,0.133300901,0.114316304,0.137382092,0.34883535,0.3,0.409181019,0.17,-0.04409727,0.017248502,0.001111549,0.034883535,0.313951814,0.174417675,0.349,-4.32841377,6.296341495,-0.590999744,2
7.31,0.087,4.27,0.51,4.244,"19-11-11_YC040",23,0,0,0,0,0,0.04863013,0.068278618,0.046074047,0.05214125,0.88660336,0.13,0.130717921,0.06,-0.002242543,0.03942467,-0.003002814,0.088660336,0.79794302,0.443301678,0.887,-19.02755622,16.48205916,-3.566621274,1
66.7,0.01,5.714,0.63,46.524,"19-11-11_YC040",230,0,0,0,0,0,0.044933655,0.114354855,0.134565658,0.187545015,0.19699344,0.33,0.329645425,0.3,-0.14181888,0.008609762,-0.001448326,0.019699344,0.177294096,0.09849672,0.197,-2.338220539,5.182496173,-0.528615766,2
31.67,0.011,4.776,0.728,45.437,"19-11-11_YC040",231,0,0,0,0,0,0.056146156,0.124021001,0.101382762,0.12005502,0.34714642,0.27,0.316482946,0.17,-0.026085526,0.014220247,0.024655731,0.034714642,0.31243178,0.173573211,0.347,-5.089242499,7.314131335,-0.817432157,2
81.86,0.008,5.441,0.578,50.89,"19-11-11_YC040",232,0,0,0,0,0,0.067181738,0.126394663,0.111722883,0.151109001,0.4002292,0.3,0.332269935,0.23,-0.123754956,0.021284513,0.006166614,0.040022919,0.360206267,0.200114593,0.4,-3.551793316,6.469037648,-0.954934925,2
1.33,0.125,2.573,0.973,9.351,"19-11-11_YC040",234,0,0,0,0,0,0.057673028,0.090045616,0.107135174,0.147879155,0.3526809,0.26,0.320145302,0.197015296,-0.12077043,0.027589796,0.017728543,0.035268089,0.317412803,0.176340446,0.353,-5.986227891,6.521440746,-0.62550329,2
43.7,0.016,5.551,0.466,17.406,"19-11-11_YC040",237,0,0,0,0,0,0.051381354,0.100272043,0.091198731,0.110767504,0.33636677,0.23,0.292203272,0.16,-0.06487063,0.017470619,-0.00083908,0.033636677,0.302730095,0.168183386,0.336,-5.887856903,8.419141978,-0.842079827,2
55.29,0.007,4.312,0.579,42.804,"19-11-11_YC040",239,0,0,0,0,0,0.044708876,0.106502544,0.089227803,0.130427138,0.33519876,0.26,0.337618447,0.17,-0.013451794,0.020817654,0.011176679,0.033519876,0.301678884,0.16759938,0.335,-8.47525898,7.518292996,-0.777918662,2
45.54,0.012,4.394,0.522,24.017,"19-11-11_YC040",242,0,0,0,0,0,0.075444415,0.114112063,0.102272215,0.120564808,0.33450437,0.26,0.366908567,0.2,-0.05224241,0.016195916,0.002113894,0.033450437,0.301053929,0.167252183,0.335,-3.149412811,7.241241978,-0.699376692,2
56.1,0.01,4.774,0.468,23.097,"19-11-11_YC040",246,0,0,0,0,0,0.069773823,0.121449963,0.109140211,0.148132212,0.35142457,0.3,0.366449359,0.24,-0.064698294,0.014753663,0.004447978,0.035142457,0.316282117,0.175712287,0.351,-2.899144665,6.205777044,-0.736987471,2
53.51,0.01,5.178,0.641,45.924,"19-11-11_YC040",248,0,0,0,0,0,0.064323168,0.129308395,0.133046921,0.163822497,0.2331305,0.33,0.296518424,0.27,-0.22450793,0.013774139,-0.008530252,0.02331305,0.20981745,0.11656525,0.233,-2.282528436,5.176549797,-0.598600137,2
22.07,0.016,5.149,0.711,30.561,"19-11-11_YC040",249,0,0,0,0,0,0.05094011,0.134161706,0.122764721,0.159463518,0.2158992,0.33,0.328351283,0.24,-0.1418732,0.011301373,-0.000336861,0.02158992,0.194309279,0.1079496,0.216,-2.831613255,5.403562036,-0.466107352,2
19.05,0.017,4.906,0.734,30.652,"19-11-11_YC040",250,0,0,0,0,0,0.051006122,0.138805144,0.160664673,0.22341104,0.1812344,0.4,0.274749961,0.3,-0.15473814,0.01913965,0.000784258,0.01812344,0.163110964,0.090617202,0.181,-2.894675949,4.200370272,-0.58816825,2
38.32,0.01,3.952,0.645,43.339,"19-11-11_YC040",251,0,0,0,0,0,0.096740473,0.16703158,0.118275417,0.160989129,0.55110633,0.36,0.383794789,0.2,-0.06432812,0.023097677,0.007477255,0.055110633,0.4959957,0.275553167,0.551,-3.919005857,5.83510319,-1.266148021,2
18.29,0.018,5.06,0.733,25.859,"19-11-11_YC040",253,0,0,0,0,0,0.077702981,0.178803276,0.113132741,0.145685012,0.3349636,0.36,0.423903266,0.2,-0.03925707,0.018179782,0.031351562,0.033496359,0.301467231,0.167481795,0.335,-3.985807912,5.383033152,-0.685105275,2
13.24,0.057,6.891,0.643,10.662,"19-11-11_YC040",27,0,0,0,0,0,0.07785823,0.117958796,0.10409925,0.129120165,0.6330186,0.27,0.243277285,0.2,-0.051459808,0.027111648,0.009894541,0.063301861,0.569716752,0.316509306,0.633,-6.181092663,7.2521147,-1.900591488,1
104.2,0.005,4.774,0.395,32.161,"19-11-11_YC040",272,0,0,0,0,0,0.108510106,0.211386663,0.116065048,0.153802788,0.6198349,0.4,0.502876229,0.24,-0.017666368,0.04295235,0.036880259,0.06198349,0.55785141,0.30991745,0.62,-3.672172299,5.69902305,-1.049552363,2
81.39,0.005,4.974,0.484,40.277,"19-11-11_YC040",273,0,0,0,0,0,0.118159131,0.214845357,0.13268297,0.184302576,0.74093986,0.43,0.536253803,0.26,-0.016389998,0.024785072,0.042015387,0.074093986,0.66684587,0.370469928,0.741,-3.800218167,5.499972803,-1.182852619,2
26.82,0.014,5.168,0.571,25.987,"19-11-11_YC040",30,0,0,0,0,0,0.062516749,0.162201365,0.095440098,0.110819092,0.3282632,0.3,0.364276778,0.17,-0.007680155,0.018520014,0.063949176,0.032826319,0.295436874,0.164131597,0.328,-6.39991046,6.85330214,-0.707844401,2
14.09,0.056,6.941,0.649,11.866,"19-11-11_YC040",36,0,0,0,0,0,0.097726331,0.160026235,0.108035093,0.142249313,0.67490166,0.33,0.366217702,0.23,-0.02964184,0.028446551,0.011953272,0.067490166,0.607411498,0.337450832,0.675,-2.743452274,6.802327315,-1.499993318,1
28.87,0.024,6.677,0.852,46.116,"19-11-11_YC040",46,0,0,0,0,0,0.069156029,0.143983296,0.131102437,0.159733231,0.34181967,0.33,0.5177705,0.252580039,-0.15466705,0.017646456,-0.005705505,0.034181967,0.307637706,0.170909837,0.342,-2.338622048,5.708938278,-0.514007331,1
7.35,0.028,4.441,0.988,43.801,"19-11-11_YC040",6,0,0,0,0,0,0.035127266,0.09398119,0.080337627,0.11633895,0.23932546,0.23,0.201794068,0.1,-0.0296788,0.013423282,-0.001535266,0.023932546,0.215392917,0.119662732,0.239,-10.9333221,8.424864993,-0.677061058,2
0.77,0.13,3.08,1.562,25.305,"19-11-11_YC040",62,0,0,0,0,0,0.084041798,0.131628889,0.082749348,0.116522248,0.9136561,0.27,0.429988683,0.241189567,-0.14432803,0.05942919,0.064626756,0.091365612,0.822290504,0.456828058,0.914,-3.384118861,8.786241962,-1.658442998,2
17.29,0.004,1.8,0.432,28.257,"19-11-11_YC040",69,0,0,0,0,0,0.235347481,0.36029133,0.261905304,0.322175064,0.46240953,0.76,0.759266209,0.37,-0.11137983,0.028331948,0.028374178,0.046240953,0.416168573,0.231204763,0.462,-2.672850841,2.325656866,-0.356819632,2
19,0.015,5.271,1.235,87.586,"19-11-11_YC040",7,0,0,0,0,0,0.065,0.044184654,0.041203938,0.081289111,0.32038018,0.13,0.07,0.14,0.016538838,-0.029775908,-0.03093466,0.032038018,0.288342163,0.160190091,0.32,-13.54757308,9.158368044,-0.928108403,2
13.99,0.025,4.751,0.957,57.814,"19-11-11_YC040",228,0,1,0,0,0,0.065,0.070987779,0.065,0.065,1.4739655,0.13,0.1,0.1,0.06868865,0.04191969,0.133428163,0.147396553,1.326568973,0.736982763,1.474,-22.3940093,6.828326232,-0.178963705,2
1.35,0.477,6.569,0.963,4.914,"18-08-31_YC003",247,0,0,1,0,0,0.231068478,0.279900169,0.344564087,0.407160201,0.5689726,0.9,0.46,0.57,0.037658617,-0.095783874,0.065361105,0.056897259,0.512075329,0.284486294,0.569,-1.878274857,0.793258949,-0.513305091,1
2.14,0.379,7.114,0.914,5.197,"19-08-14_YC015",680,0,0,1,0,0,0.45,0.151409847,0.657444223,0.716839741,0.3800591,0.9,0.701459822,0.721409847,-0.058944494,0.09788015,-0.005967643,0.052646123,0.34266162,0.190029547,0.38,-0.605092255,1.289655901,-0.166100596,1
10.31,0.062,6.486,0.66,9.7,"19-01-23_YC012",371,0,0,0,1,0,0.185,0.108021873,0.162836443,0.244730094,0.3914644,0.37,0.17,0.62,0.06785782,-0.44964892,0.0177502,0.039146441,0.352317971,0.195732206,0.391,-4.658047057,2.130340165,0,1
21.55,0.029,6.112,0.709,25.628,"19-11-11_YC040",280,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
11.09,0.069,6.711,0.613,10.239,"19-01-24_YC013",361,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
6.64,0.096,5.375,0.611,5.767,"19-01-24_YC013",378,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
