Sample,Unit,PeakChUnit,SpikesUnit,GoodChunks,GoodChunksList,WvfChunks,WvfChunksList,SpikesBlock,PercMissingSpikesBlock,MFRBlockHz,MeanAmpBlock,RPVBlock,FpBlockFancy,FpBlockSimple,ACGViolationRatio,WvfPeaksBlock,PeaksBlock_x,PeaksBlock_y,BigPkNegBlock,tf_MIFRBlockHz,tf_MedIsi,tf_ModeIsi,tf_Perc5Isi,tf_Entropy,tf_CV2Mean,tf_CV2Median,tf_CV,tf_Ir,tf_Lv,tf_LvR,tf_LcV,tf_Si,tf_skw,wf_MaxAmpNorm,wf_MaxAmp,wf_MaxAmpTime,wf_MinAmpNorm,wf_MinAmp,wf_MinAmpTime,wf_Duration,wf_PosHwDuration,wf_NegHwDuration,wf_Onset,wf_OnsetTime,wf_End,wf_EndTime,wf_Crossing,wf_CrossingTime,wf_Pk10,wf_Pk10Time,wf_Pk90,wf_Pk90Time,wf_Pk50,wf_Pk50Time1,wf_Pk50Time2,wf_Tr10,wf_Tr10Time,wf_Tr90,wf_Tr90Time,wf_Tr50,wf_Tr50Time1,wf_Tr50Time2,wf_PkTrRatio,wf_DepolarizationSlope,wf_RepolarizationSlope,wf_RecoverySlope,wf_RiseTime,wf_PosDecayTime,wf_FallTime,wf_NegDecayTime,wf_EndSlopeTau,key,ResponsiveUnit_-1,ResponsiveUnit_GrC,ResponsiveUnit_MF,ResponsiveUnit_Pk
18-08-30_YC001,154,194,1623,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[12, 13, 14]",1623,1,1.4,24.38,0,0,0,0,2,"[41, 61]","[-161.12883, 38.37108]",1,2.601,0.625,4,0.118,7.216,0.812,0.763,0.658,0.972,0.691,2.567,-1.331,0.07,0.733,0.23298652,37.67,2.67,-1,-161.69,2,0.67,0.491344635,0.44,-0.029812427,1.5,0.082147785,3.13,-0.008845043,2.460139693,0.023298652,2.472412913,0.209687872,2.609589818,0.116493262,2.53,3.021344635,-0.1,2.412851314,-0.9,2.076545667,-0.5,1.83,2.27,0.233,-2.308530816,2.143777515,-0.161890625,0.137176905,0.197587087,0.336305646,0.412851314,0.327519693,18-08-30_YC001-154,1,0,0,0
18-08-30_YC001,155,192,9933,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[12, 13, 14]",9933,7,8.85,15,0,0,0,0,2,"[49, 40]","[60.910156, -94.04492]",1,19.439,0.082,0,0.017,6.876,0.843,0.833,0.856,1.013,0.724,13.871,-0.356,0.074,1.377,0.7017148,63.88,2.27,-1,-91.03,1.97,0.3,0.270959612,0.2,-0.05793765,1.77,0.03602525,2.73,0.016631407,2.110771675,0.070171481,2.120025066,0.631543332,2.201140293,0.350857407,2.17,2.440959612,-0.1,2.099061655,-0.9,2.006506225,-0.5,1.87,2.07,0.702,-5.07039158,7.253915814,-1.959743478,0.081115226,0.149974934,0.09255543,0.129061655,0.184706952,18-08-30_YC001-155,1,0,0,0
18-08-30_YC001,156,198,1389,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[3, 4, 5]",1389,13,1.2,16.13,0,0,0,0,2,"[63, 36]","[28.27302, -72.62173]",1,2.185,0.723,2,0.145,7.175,0.796,0.751,0.662,0.945,0.66,2.185,-1.77,0.067,0.792,0.45240256,31.41,2.73,-1,-69.42,1.83,0.9,0.395336527,0.46,-0.027816463,1.47,-0.048345353,3.17,0.019168468,2.384735589,0.045240256,2.41511182,0.407162306,2.707986916,0.226201281,2.57,2.965336527,-0.1,2.307291442,-0.9,1.904045184,-0.5,1.67,2.13,0.452,-3.086088756,1.687461137,-0.749884862,0.292875097,0.31488818,0.403246258,0.477291442,0.189337561,18-08-30_YC001-156,1,0,0,0
18-08-30_YC001,158,196,1694,19,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19]",3,"[16, 17, 18]",1620,1,1.46,24.73,0,0,0,0,2,"[40, 63]","[-238.85594, 49.595318]",1,2.643,0.598,2,0.116,7.26,0.778,0.729,0.644,0.921,0.642,2.447,-1.226,0.064,0.704,0.21199892,50.4,2.73,-1,-237.74,1.97,0.76,0.429528187,0.4,-0.028679483,1.57,0.023846433,3.2,-0.011959979,2.477854885,0.021199892,2.492083957,0.190799032,2.656088157,0.105999462,2.57,2.999528187,-0.1,2.415332114,-0.9,2.035112165,-0.5,1.83,2.23,0.212,-3.947403539,1.793219058,-0.285069148,0.164004199,0.237916043,0.380219949,0.445332114,0.276619569,18-08-30_YC001-158,1,0,0,0
18-08-30_YC001,159,197,24766,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[2, 3, 4]",24766,20,22.12,14.21,15,0.01,0,0.02,2,"[47, 40]","[44.335938, -180.98242]",1,40.508,0.035,0,0.008,6.945,0.743,0.696,0.759,0.86,0.579,25.792,-0.233,0.056,1.37,0.2672116,47.33,2.2,-1,-177.13,1.97,0.23,0.229415468,0.17,-0.010793642,1.83,0.052372634,2.67,-0.00674918,2.115522161,0.026721159,2.121123304,0.240490428,2.161704453,0.133605793,2.13,2.359415468,-0.1,2.102730819,-0.9,2.0059379,-0.5,1.9,2.07,0.267,-7.849129252,6.837651542,-0.704889199,0.040581149,0.078876696,0.09679292,0.132730819,0.289358322,18-08-30_YC001-159,1,0,0,0
18-08-30_YC001,162,198,1510,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[16, 17, 18]",1510,1,1.3,22.38,0,0,0,0,2,"[59, 38]","[57.259777, -182.87581]",1,2.339,0.686,3,0.131,7.266,0.81,0.771,0.637,0.96,0.678,2.385,-1.513,0.068,0.64,0.32762584,59.21,2.6,-1,-180.73,1.9,0.7,0.398404755,0.37,-0.017331962,1.5,-0.02995683,3,0.010868831,2.31353632,0.032762584,2.330368114,0.294863257,2.512016792,0.16381292,2.4,2.798404755,-0.1,2.272289987,-0.9,1.975850733,-0.5,1.73,2.1,0.328,-2.822770664,2.187047388,-0.744331803,0.181648678,0.269631886,0.296439253,0.372289987,0.171850952,18-08-30_YC001-162,1,0,0,0
18-08-30_YC001,163,198,1645,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[1, 0, 2]",1645,4,1.41,17.56,0,0,0,0,2,"[65, 40]","[47.26645, -161.77635]",1,2.696,0.614,1,0.111,7.192,0.813,0.768,0.683,0.969,0.685,2.637,-1.302,0.069,0.842,0.30710143,49.1,2.8,-1,-159.88,1.97,0.83,0.464013529,0.43,-0.056389537,1.47,0.014537458,3.1,-0.023208251,2.397726694,0.030710143,2.417917581,0.276391286,2.665867623,0.153550714,2.5,2.964013529,-0.1,2.345198865,-0.9,2.028577694,-0.5,1.7,2.13,0.307,-1.332808588,2.765285827,-1.001986557,0.247950042,0.382082419,0.316621171,0.375198865,0.156488989,18-08-30_YC001-163,1,0,0,0
18-08-30_YC001,166,201,57588,10,"[9, 11, 12, 13, 14, 15, 16, 17, 18, 19]",2,"[11, 12]",38899,4,72.98,16.43,0,0,0,0,2,"[58, 40]","[20.425781, -280.13086]",1,88.999,0.012,0,0.007,6.677,0.471,0.419,0.516,0.499,0.25,27.203,-0.102,0.02,1.627,0.08292763,23.02,2.57,-1,-277.59,1.97,0.6,0.476616357,0.1,-0.015222079,1.83,0.003407732,3.3,0.036322005,2.171438718,0.008292763,2.17871797,0.074634866,2.243203243,0.041463815,2.4,2.876616357,-0.1,2.113030257,-0.9,1.998222062,-0.5,1.93,2.03,0.083,-10.45192657,6.148421764,-0.14459563,0.064485273,0.39128203,0.114808195,0.143030257,0.289915123,18-08-30_YC001-166,1,0,0,0
18-08-30_YC001,177,202,58071,6,"[2, 4, 6, 7, 8, 9]",2,"[8, 9]",31351,20,197.42,14.6,0,0,0,0,2,"[53, 40]","[57.070312, -238.06934]",1,244.052,0.004,0,0.003,4.321,0.26,0.071,0.792,0.281,0.149,32.027,-0.082,0.013,4.24,0.2749448,63.38,2.4,-1,-230.52,1.97,0.43,0.486442046,0.23,-0.004710951,1.63,0.014960989,3.13,0.031347668,2.185947962,0.027494481,2.195881256,0.247450331,2.268809259,0.137472406,2.23,2.716442046,-0.1,2.154242759,-0.9,2.014832795,-0.5,1.87,2.1,0.275,-4.075366259,5.16478426,-0.453349079,0.072928003,0.204118744,0.139409964,0.184242759,0.296868641,18-08-30_YC001-177,1,0,0,0
18-08-30_YC001,188,212,60879,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[5, 6, 7]",60879,0,53.54,18.72,1536,0.46,0.03,0,3,"[38, 45, 40]","[79.416016, 142.90039, -356.07422]",1,109.963,0.017,0,0.002,7.223,0.78,0.676,0.65,0.958,0.681,78.921,-0.2,0.073,0.684,0.4086336,145.03,2.13,-1,-354.92,1.97,0.16,0.129308613,0.1,-0.008663288,1.57,-0.005661028,2.6,-0.019795055,2.062435809,0.040863359,2.067170047,0.367770231,2.099919558,0.204316795,2.07,2.199308613,-0.1,2.056321098,-0.9,1.995021749,-0.5,1.93,2.03,0.409,-7.4377479,11.14196457,-1.356381845,0.032749511,0.062829953,0.061299349,0.086321098,0.109318736,18-08-30_YC001-188,1,0,0,0
18-08-30_YC001,189,212,14129,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[5, 6, 7]",14129,6,13.45,14.13,11,0.03,0,0,4,"[38, 45, 40, 58]","[58.927734, 128.45898, -367.74805, -20.445312]",1,16.612,0.064,0,0.034,6.446,0.434,0.368,0.541,0.458,0.217,4.762,-0.169,0.018,2.027,0.3475098,128.27,2.13,-1,-369.12,1.97,0.16,0.121152204,0.07,-0.003935719,1.47,0.017773937,3.47,-0.008335268,2.047565752,0.03475098,2.052499883,0.312758821,2.092058009,0.173754901,2.07,2.191152204,-0.1,2.035726107,-0.9,1.978578334,-0.5,1.93,2,0.348,-16.58424187,14.26112354,-1.233063447,0.039558126,0.077500117,0.057147774,0.065726107,0.083238027,18-08-30_YC001-189,1,0,0,0
18-08-30_YC001,190,213,10683,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[4, 5, 6]",10683,0,10.02,30.88,0,0,0,0,3,"[37, 49, 41]","[71.10156, 163.13281, -307.26562]",1,22.617,0.067,0,0.015,6.553,0.648,0.582,0.936,0.731,0.461,10.408,-0.343,0.043,1.647,0.55414176,166.96,2.27,-1,-301.29,2,0.27,0.311137616,0.14,-0.001838371,1.73,-0.007348546,2.67,0.035909142,2.110167962,0.055414176,2.117976633,0.498727584,2.188466047,0.27707088,2.13,2.441137616,-0.1,2.097033304,-0.9,2.015967884,-0.5,1.93,2.07,0.554,-10.79172692,7.270726769,-1.626006938,0.070489414,0.152023367,0.081065421,0.097033304,0.159581136,18-08-30_YC001-190,1,0,0,0
18-08-30_YC001,193,217,1012,4,"[5, 8, 11, 14]",1,[14],190,22,0.81,13.16,0,0,0,0,4,"[37, 47, 21, 40]","[10.529891, 50.50951, -13.41712, -191.91576]",1,2.476,0.771,7,0.114,5.924,0.893,0.935,0.989,1.121,0.831,2.474,-3.882,0.091,1.825,0.2792074,52.89,2.2,-1,-189.42,1.97,0.23,0.206910773,0.1,-0.016766788,1.5,0.004841747,2.57,-0.001584844,2.09731964,0.027920741,2.104355219,0.251286668,2.152733645,0.139603704,2.13,2.336910773,-0.1,2.084889015,-0.9,1.989939809,-0.5,1.93,2.03,0.279,-8.462776411,6.765414034,-0.844462521,0.048378426,0.095644781,0.094949206,0.114889015,0.147656552,18-08-30_YC001-193,1,0,0,0
18-08-30_YC001,194,217,4902,11,"[1, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[16, 17, 18]",4145,20,7.67,13.98,24,,0.01,0.02,3,"[38, 47, 40]","[27.419922, 48.339844, -189.08984]",1,26.446,0.085,0,0.009,6.399,0.903,0.867,1.075,1.157,0.837,19.027,-0.437,0.097,2.106,0.27081868,50.46,2.2,-1,-186.33,1.97,0.23,0.217295589,0.1,-0.010452434,1.67,0.014964676,2.8,0.003041025,2.095754332,0.027081868,2.10197253,0.243736812,2.145897434,0.13540934,2.13,2.347295589,-0.1,2.082866895,-0.9,1.987189829,-0.5,1.93,2.03,0.271,-16.17726245,5.817393462,-0.759657819,0.043924904,0.09802747,0.095677066,0.112866895,0.176101481,18-08-30_YC001-194,1,0,0,0
18-08-30_YC001,195,206,2986,2,"[10, 11]",2,"[10, 11]",163,25,1.55,14.7,0,0,0,0,2,"[59, 39]","[50.09311, -104.697845]",1,3.919,0.459,1,0.079,6.02,0.855,0.822,0.955,1.059,0.767,3.288,-1.126,0.083,1.809,0.54426706,54.49,2.6,-1,-100.11,1.93,0.67,0.50789657,0.5,-0.17880653,1.43,0.13388374,3.07,0.020358799,2.317959304,0.054426706,2.337017646,0.489840353,2.534733551,0.272133529,2.4,2.90789657,-0.1,2.287399219,-0.9,2.025352712,-0.5,1.67,2.17,0.544,-1.593109485,2.725822242,-0.940278556,0.197715905,0.262982354,0.262046507,0.357399219,0.30178796,18-08-30_YC001-195,1,0,0,0
18-08-30_YC001,198,218,11021,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[2, 3, 4]",11021,0,11.5,24.18,0,0,0,0,3,"[33, 42, 37]","[37.13086, 86.1875, -198.81055]",1,67.14,0.031,0,0.004,5.746,1.129,1.209,1.375,1.618,1.219,44.549,-0.426,0.165,2.156,0.4440142,87.75,2.03,-1,-197.62,1.87,0.16,0.145709897,0.12,-0.008101095,1.6,0.01030984,2.5,-0.014050978,1.955152552,0.044401419,1.95994796,0.399612772,2.013685126,0.222007096,1.97,2.115709897,-0.1,1.944951106,-0.9,1.87850517,-0.5,1.83,1.95,0.444,-8.832412431,10.40264235,-1.477645268,0.053737167,0.07005204,0.066445936,0.074951106,0.102015849,18-08-30_YC001-198,1,0,0,0
18-08-30_YC001,20,62,1419,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[1, 0, 2]",1419,3,1.22,20.29,0,0,0,0,2,"[42, 32]","[-51.31799, 22.653574]",1,2.319,0.7,1,0.132,7.212,0.832,0.82,0.686,0.992,0.71,2.401,-1.694,0.071,0.741,0.41959164,21.82,1.7,-1,-52,2.03,0.33,0.2,0.46,0.014703613,1.2,-0.22677454,2.5,0.005355424,1.795670306,0.041959164,1.795670306,0.377632472,1.630670306,0.209795818,1.57,1.77,-0.1,1.809601852,-0.9,1.932160904,-0.5,1.87,2.33,0.42,-5.386673344,1.688288149,0,0.165,0.095670306,0.122559052,0.220398148,0.263129907,18-08-30_YC001-20,1,0,0,0
18-08-30_YC001,200,225,22101,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[6, 7, 8]",22101,1,19.86,18.18,436,,0.02,0.02,4,"[38, 45, 40, 56]","[35.591797, 103.740234, -344.42383, -8.857422]",1,57.607,0.045,0,0.004,7.056,0.737,0.641,0.752,0.893,0.612,37.53,-0.306,0.065,0.909,0.29538584,101.77,2.13,-1,-344.52,1.97,0.16,0.142897174,0.07,-0.006279357,1.93,0.015006839,2.3,-0.008572921,2.046119622,0.029538584,2.050102866,0.265847254,2.108715024,0.147692919,2.07,2.212897174,-0.1,2.029587644,-0.9,1.976279923,-0.5,1.93,2,0.295,-16.17080705,15.09808836,-1.241719661,0.058612158,0.079897134,0.053307722,0.059587644,0.088898958,18-08-30_YC001-200,1,0,0,0
18-08-30_YC001,201,225,1186,17,"[0, 1, 3, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[11, 12, 13]",1067,7,1.48,14.89,0,0,0,0,3,"[37, 47, 40]","[37.744076, 34.613537, -157.02834]",1,30.775,0.059,0,0.009,3.643,1.024,0.976,2.279,1.55,1.087,16.324,-0.824,0.167,3.238,0.26569414,40.87,1.87,-1,-153.82,1.97,0.1,0.05,0.1,-0.000317018,1.43,0.042373393,2.73,0,1.892541371,0.026569414,1.892541371,0.239124727,1.842541371,0.132847071,1.842541371,1.892541371,-0.1,2.07,-0.9,1.97,-0.5,1.93,2.03,0.266,-15.42972227,7.102443461,-0.540627575,0.05,0.022541371,0.1,0.1,0.063163406,18-08-30_YC001-201,1,0,0,0
18-08-30_YC001,204,232,3126,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[3, 4, 5]",3126,1,2.93,29.84,0,0,0,0,2,"[50, 40]","[160.09283, -315.29633]",1,10.323,0.201,0,0.026,6.342,0.837,0.78,1.104,1.038,0.736,6.863,-0.698,0.081,1.827,0.54554296,167.72,2.3,-1,-307.44,1.97,0.33,0.334932361,0.17,-0.019954793,1.7,0.02685425,2.77,0.064705556,2.124961177,0.054554296,2.134066573,0.49098866,2.209239466,0.272771478,2.17,2.504932361,-0.1,2.106399614,-0.9,2.011568725,-0.5,1.9,2.07,0.546,-7.808386694,5.990485302,-1.395772614,0.075172893,0.165933427,0.094830889,0.136399614,0.197665517,18-08-30_YC001-204,1,0,0,0
18-08-30_YC001,205,234,25553,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[7, 8, 9]",25553,0,24.44,23.15,308,,0.01,0,3,"[38, 44, 40]","[48.18164, 113.697266, -612.9785]",1,58.448,0.029,0,0.005,6.495,0.68,0.608,0.946,0.786,0.51,33.107,-0.262,0.05,1.972,0.18727201,115.22,2.1,-1,-615.24,1.97,0.13,0.121278927,0.105,-0.010475036,1.77,0.00856662,2.93,-0.053245153,2.039392277,0.018727201,2.048205808,0.168544811,2.07655375,0.093636006,2.07,2.191278927,-0.1,2.031243381,-0.9,1.976763107,-0.5,1.93,2.035,0.187,-15.19472339,14.78610436,-0.562225594,0.028347943,0.051794192,0.054480275,0.061243381,0.125606875,18-08-30_YC001-205,1,0,0,0
18-08-30_YC001,206,234,6575,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[6, 7, 8]",6575,0,6.17,31.67,7,0.11,0,0,4,"[38, 43, 40, 58]","[98.69207, 225.24359, -578.4648, -24.380432]",1,11.686,0.113,0,0.031,6.537,0.701,0.637,0.864,0.807,0.531,6.992,-0.377,0.051,1.866,0.38438657,223.12,2.07,-1,-580.46,1.97,0.1,0.12285853,0.07,-0.010749787,1.5,0.01122958,2.3,0,2.026494343,0.038438657,2.027367307,0.345947912,2.048107541,0.192193285,2.03,2.15285853,-0.1,2.020862737,-0.9,1.976343365,-0.5,1.93,2,0.384,-16.48277971,15.76450467,-1.461254639,0.020740234,0.042632693,0.044519373,0.050862737,0.087398069,18-08-30_YC001-206,1,0,0,0
18-08-30_YC001,209,235,29955,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[6, 7, 8]",29955,8,27.64,15.02,65,0.05,0,0.01,4,"[38, 45, 40, 52]","[58.38086, 126.84961, -281.07812, -25.314453]",1,59.204,0.026,0,0.005,6.758,0.681,0.624,0.861,0.777,0.502,31.789,-0.242,0.047,1.525,0.4385562,123.92,2.13,-1,-282.57,1.97,0.16,0.07520891,0.12,-0.016629986,1.7,0.009188014,2.27,-0.010937948,2.050394779,0.043855619,2.055612849,0.394700575,2.111055197,0.219278097,2.07,2.14520891,-0.1,2.039112996,-0.9,1.977967642,-0.5,1.93,2.05,0.439,-16.94269611,13.80098437,-1.825565934,0.055442348,0.074387151,0.061145354,0.069112996,0.063723918,18-08-30_YC001-209,1,0,0,0
18-08-30_YC001,221,241,14594,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[7, 8, 9]",14594,0,14.95,24.8,584,,0.04,0,3,"[37, 44, 40]","[45.539062, 73.60742, -333.3789]",1,81.208,0.046,0,0.002,6.3,1.04,1.061,1.069,1.467,1.086,54.981,-0.398,0.146,2.014,0.2310198,76.21,2.1,-1,-329.9,1.97,0.13,0.158142578,0.105,-0.007814149,1.73,0.012123838,2.63,-0.110592129,2.05481266,0.023101979,2.062656938,0.207917815,2.083404653,0.115509897,2.07,2.228142578,-0.1,2.05481266,-0.9,1.98981266,-0.5,1.93,2.035,0.231,-15.20692579,10.06632149,-0.720600131,0.020747714,0.037343062,0.065,0.08481266,0.134415117,18-08-30_YC001-221,1,0,0,0
18-08-30_YC001,227,246,63996,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[8, 9, 10]",63996,0,69.27,20.76,0,0,0,0,2,"[48, 40]","[327.96094, -793.9707]",1,82.448,0.012,0,0.008,5.349,0.355,0.277,0.631,0.376,0.17,14.971,-0.094,0.014,4.165,0.43939167,342.63,2.23,-1,-779.79,1.97,0.26,0.437284064,0.17,-0.10094131,1.47,0.15219955,2.7,0.005229205,2.112832462,0.043939167,2.120391291,0.395452505,2.186333454,0.219695836,2.13,2.567284064,-0.1,2.099479844,-0.9,1.999474615,-0.5,1.9,2.07,0.439,-5.790389535,6.646920196,-0.763025545,0.065942163,0.109608709,0.100005229,0.129479844,0.387808302,18-08-30_YC001-227,0,0,0,1
18-08-30_YC001,230,246,1737,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[12, 13, 14]",1737,0,1.49,23.78,0,0,0,0,2,"[38, 59]","[-276.27225, 102.63271]",1,2.608,0.577,2,0.129,7.221,0.774,0.74,0.657,0.904,0.623,2.4,-1.165,0.061,0.78,0.50486624,127.06,2.6,-1,-251.66,1.9,0.7,0.775510995,0.17,-0.033703636,1.4,0.012825761,3.33,0.018819979,2.09187561,0.050486624,2.108556198,0.454379618,2.547512093,0.252433121,2.2,2.975510995,-0.1,2.05643738,-0.9,1.922260515,-0.5,1.8,1.97,0.505,-4.431274211,3.928129908,-0.722830365,0.438955895,0.491443802,0.134176865,0.15643738,0.272905597,18-08-30_YC001-230,1,0,0,0
18-08-30_YC001,232,251,1669,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[13, 14, 15]",1669,3,1.44,18.56,0,0,0,0,2,"[40, 72]","[-106.96075, 29.339533]",1,2.48,0.596,2,0.137,7.201,0.793,0.773,0.657,0.924,0.64,2.356,-1.229,0.062,0.808,0.24679033,26.92,3.03,-1,-109.07,1.97,1.06,0.571084312,0.47,-0.082035616,1.67,0.011759594,3.63,0.019578642,2.612929864,0.024679033,2.790017104,0.222111301,2.90138475,0.123395167,2.83,3.401084312,-0.1,2.501750258,-0.9,2.067786397,-0.5,1.8,2.27,0.247,-1.459852344,1.672663933,-0.185352211,0.111367646,0.239982896,0.433963861,0.531750258,0.302081018,18-08-30_YC001-232,1,0,0,0
18-08-30_YC001,233,252,2230,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[8, 9, 10]",2230,1,1.92,20.05,0,0,0,0,2,"[40, 79]","[-117.41669, 41.01076]",1,3.257,0.446,1,0.109,7.176,0.756,0.72,0.649,0.876,0.595,2.77,-0.825,0.057,0.871,0.31079897,37.47,3.27,-1,-120.56,2,1.27,0.662676599,0.5,-0.07063722,1.53,0.046935767,3.73,0.0067973,2.673833699,0.031079897,2.706389732,0.279719076,3.114085743,0.155399486,2.87,3.532676599,-0.1,2.572048523,-0.9,2.087383321,-0.5,1.8,2.3,0.311,-1.411629586,1.097332428,-0.60248773,0.407696011,0.563610268,0.484665202,0.572048523,0.246275984,18-08-30_YC001-233,1,0,0,0
18-08-30_YC001,234,252,1714,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[8, 9, 10]",1714,0,1.47,25.5,0,0,0,0,2,"[40, 75]","[-155.77098, 30.063368]",1,2.4,0.595,2,0.147,7.23,0.742,0.697,0.614,0.859,0.584,2.161,-1.166,0.056,0.695,0.15108879,24.34,3.2,-1,-161.12,1.97,1.23,0.889211171,0.47,-0.009255097,1.63,0.017204173,2.73,-0.0081077,2.701920922,0.015108879,2.723522063,0.13597991,2.966527176,0.075544395,2.83,3.719211171,-0.1,2.587912523,-0.9,2.053785709,-0.5,1.8,2.27,0.151,-2.624295549,1.476476314,-0.166432351,0.243005113,0.476477937,0.534126815,0.617912523,0.945651396,18-08-30_YC001-234,1,0,0,0
18-08-30_YC001,235,253,1251,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[17, 19, 18]",1251,3,1.08,29.28,0,0,0,0,2,"[40, 77]","[-201.23698, 50.28243]",1,1.843,0.786,5,0.181,7.111,0.782,0.777,0.657,0.908,0.627,1.889,-2.293,0.06,0.843,0.23198946,47.31,3.2,-1,-203.94,1.97,1.23,0.616382558,0.47,-0.020614969,1.5,0.04171791,3.77,0.019721549,2.644757433,0.023198946,2.672216979,0.208790512,3.019901214,0.115994729,2.8,3.416382558,-0.1,2.5267839,-0.9,2.08315908,-0.5,1.8,2.27,0.232,-2.885625897,1.644253036,-0.636097041,0.347684235,0.527783021,0.44362482,0.5567839,0.310692009,18-08-30_YC001-235,1,0,0,0
18-08-30_YC001,238,256,1609,19,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[15, 16, 17]",1552,3,1.41,20.47,0,0,0,0,2,"[40, 77]","[-129.02992, 31.21527]",1,2.321,0.613,2,0.151,7.211,0.756,0.712,0.627,0.876,0.596,2.144,-1.256,0.057,0.786,0.21377666,28.19,3.2,-1,-131.87,1.97,1.23,0.432695997,0.44,-0.018244991,1.6,0.041120995,3.57,-0.011127842,2.714149461,0.021377666,2.75193246,0.192398997,3.198297012,0.106888331,2.97,3.402695997,-0.1,2.565348661,-0.9,2.079868885,-0.5,1.83,2.27,0.214,-2.090828631,1.855130404,-0.602663072,0.446364552,0.44806754,0.485479776,0.595348661,0.572142584,18-08-30_YC001-238,1,0,0,0
18-08-30_YC001,239,257,1762,18,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 11, 12, 13, 14, 15, 16, 17, 18, 19]",2,"[7, 8]",1645,10,1.58,16.68,0,0,0,0,2,"[40, 73]","[-83.80885, 22.562412]",1,2.905,0.513,1,0.114,7.111,0.797,0.762,0.71,0.936,0.651,2.637,-1.071,0.064,0.956,0.25073117,21.29,3.07,-1,-84.9,1.97,1.1,0.713938565,0.47,-0.020961419,1.63,0.012346014,3.7,0.020277703,2.594115441,0.025073117,2.617553431,0.225658053,2.865592342,0.125365585,2.7,3.413938565,-0.1,2.508623752,-0.9,2.081341649,-0.5,1.8,2.27,0.251,-1.818226271,1.819070468,-0.377469994,0.248038911,0.452446569,0.427282103,0.538623752,0.35313304,18-08-30_YC001-239,1,0,0,0
